Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance
2025-05-04 20:58:48.050,6984.0,94.0,3,30.0,False,0,car,0 days 00:00:51.308000,0 days 01:52:21.209000,3231.8216666666663
2025-05-04 20:58:48.250,7184.0,96.0,3,37.0,False,0,car,0 days 00:00:51.508000,0 days 01:52:21.409000,3237.1549999999997
2025-05-04 20:58:48.450,7356.0,99.0,3,41.0,False,0,car,0 days 00:00:51.708000,0 days 01:52:21.609000,3242.6549999999997
2025-05-04 20:58:48.690,7788.0,103.0,3,50.0,False,0,car,0 days 00:00:51.948000,0 days 01:52:21.849000,3249.5216666666665
2025-05-04 20:58:48.850,7942.0,108.0,3,55.0,False,0,car,0 days 00:00:52.108000,0 days 01:52:22.009000,3254.3216666666663
2025-05-04 20:58:49.010,8382.0,112.0,3,61.0,False,0,car,0 days 00:00:52.268000,0 days 01:52:22.169000,3259.2994444444444
2025-05-04 20:58:49.290,9104.0,120.0,3,64.0,False,0,car,0 days 00:00:52.548000,0 days 01:52:22.449000,3268.632777777778
2025-05-04 20:58:49.450,9599.0,124.0,3,72.0,False,0,car,0 days 00:00:52.708000,0 days 01:52:22.609000,3274.143888888889
2025-05-04 20:58:49.610,9733.0,131.0,3,77.0,False,0,car,0 days 00:00:52.868000,0 days 01:52:22.769000,3279.9661111111113
2025-05-04 20:58:49.930,10866.0,143.0,3,91.0,False,0,car,0 days 00:00:53.188000,0 days 01:52:23.089000,3292.6772222222226
2025-05-04 20:58:50.210,11440.0,152.0,3,99.0,False,0,car,0 days 00:00:53.468000,0 days 01:52:23.369000,3304.4994444444446
2025-05-04 20:58:50.570,12071.0,165.0,3,64.0,False,0,car,0 days 00:00:53.828000,0 days 01:52:23.729000,3320.9994444444446
2025-05-04 20:58:50.770,11972.0,167.0,3,38.0,False,0,car,0 days 00:00:54.028000,0 days 01:52:23.929000,3330.277222222222
2025-05-04 20:58:51.651,10577.0,144.0,3,0.0,True,0,car,0 days 00:00:54.909000,0 days 01:52:24.810000,3365.517222222222
2025-05-04 20:58:51.851,11685.0,131.0,2,0.0,True,0,car,0 days 00:00:55.109000,0 days 01:52:25.010000,3372.7949999999996
2025-05-04 20:58:52.011,10985.0,126.0,2,0.0,True,0,car,0 days 00:00:55.269000,0 days 01:52:25.170000,3378.3949999999995
2025-05-04 20:58:52.291,9641.0,112.0,2,0.0,True,0,car,0 days 00:00:55.549000,0 days 01:52:25.450000,3387.1061111111107
2025-05-04 20:58:52.491,9354.0,105.0,2,0.0,True,0,car,0 days 00:00:55.749000,0 days 01:52:25.650000,3392.9394444444442
2025-05-04 20:58:52.811,8677.0,101.0,2,0.0,False,0,car,0 days 00:00:56.069000,0 days 01:52:25.970000,3401.917222222222
2025-05-04 20:58:53.011,8350.0,95.0,2,0.0,False,0,car,0 days 00:00:56.269000,0 days 01:52:26.170000,3407.1949999999997
2025-05-04 20:58:53.251,8192.0,90.0,2,9.0,False,0,car,0 days 00:00:56.509000,0 days 01:52:26.410000,3413.1949999999997
2025-05-04 20:58:53.691,8386.0,93.0,2,32.0,False,0,car,0 days 00:00:56.949000,0 days 01:52:26.850000,3424.5616666666665
2025-05-04 20:58:53.891,8421.0,97.0,2,8.0,False,0,car,0 days 00:00:57.149000,0 days 01:52:27.050000,3429.9505555555556
2025-05-04 20:58:54.091,8219.0,97.0,2,11.0,False,0,car,0 days 00:00:57.349000,0 days 01:52:27.250000,3435.3394444444443
2025-05-04 20:58:54.530,9075.0,95.0,2,30.0,False,0,car,0 days 00:00:57.788000,0 days 01:52:27.689000,3446.9241666666667
2025-05-04 20:58:54.850,9245.0,100.0,2,36.0,False,0,car,0 days 00:00:58.108000,0 days 01:52:28.009000,3455.8130555555554
2025-05-04 20:58:55.050,9483.0,104.0,2,44.0,False,0,car,0 days 00:00:58.308000,0 days 01:52:28.209000,3461.590833333333
2025-05-04 20:58:55.290,9907.0,108.0,2,47.0,False,0,car,0 days 00:00:58.548000,0 days 01:52:28.449000,3468.7908333333335
2025-05-04 20:58:55.610,9497.0,113.0,2,0.0,True,0,car,0 days 00:00:58.868000,0 days 01:52:28.769000,3478.8352777777777
2025-05-04 20:58:55.850,9325.0,104.0,2,0.0,True,0,car,0 days 00:00:59.108000,0 days 01:52:29.009000,3485.768611111111
2025-05-04 20:58:56.050,8286.0,97.0,2,0.0,True,0,car,0 days 00:00:59.308000,0 days 01:52:29.209000,3491.1575000000003
2025-05-04 20:58:56.330,7712.0,90.0,2,0.0,True,0,car,0 days 00:00:59.588000,0 days 01:52:29.489000,3498.1575000000003
2025-05-04 20:58:56.650,7023.0,84.0,2,0.0,True,0,car,0 days 00:00:59.908000,0 days 01:52:29.809000,3505.624166666667
2025-05-04 20:58:56.810,6850.0,82.0,2,0.0,True,0,car,0 days 00:01:00.068000,0 days 01:52:29.969000,3509.268611111111
2025-05-04 20:58:57.090,6438.0,76.0,2,0.0,True,0,car,0 days 00:01:00.348000,0 days 01:52:30.249000,3515.179722222222
2025-05-04 20:58:57.450,6311.0,71.0,2,10.0,False,0,car,0 days 00:01:00.708000,0 days 01:52:30.609000,3522.279722222222
2025-05-04 20:58:57.770,6731.0,73.0,2,25.0,False,0,car,0 days 00:01:01.028000,0 days 01:52:30.929000,3528.768611111111
2025-05-04 20:58:57.931,7154.0,75.0,2,29.0,False,0,car,0 days 00:01:01.189000,0 days 01:52:31.090000,3532.1227777777776
2025-05-04 20:58:58.131,7301.0,79.0,2,34.0,False,0,car,0 days 00:01:01.389000,0 days 01:52:31.290000,3536.5116666666668
2025-05-04 20:58:58.491,8583.0,90.0,2,55.0,False,0,car,0 days 00:01:01.749000,0 days 01:52:31.650000,3545.5116666666668
2025-05-04 20:58:58.851,9838.0,101.0,2,72.0,False,0,car,0 days 00:01:02.109000,0 days 01:52:32.010000,3555.6116666666667
2025-05-04 20:58:59.091,10668.0,116.0,2,83.0,False,0,car,0 days 00:01:02.349000,0 days 01:52:32.250000,3563.345
2025-05-04 20:58:59.531,11274.0,139.0,2,99.0,False,0,car,0 days 00:01:02.789000,0 days 01:52:32.690000,3580.333888888889
2025-05-04 20:58:59.971,11773.0,165.0,3,99.0,False,0,car,0 days 00:01:03.229000,0 days 01:52:33.130000,3600.5005555555554
2025-05-04 20:59:00.371,11233.0,183.0,4,99.0,False,0,car,0 days 00:01:03.629000,0 days 01:52:33.530000,3620.8338888888884
2025-05-04 20:59:00.531,11491.0,187.0,4,99.0,False,0,car,0 days 00:01:03.789000,0 days 01:52:33.690000,3629.1449999999995
2025-05-04 20:59:00.851,10684.0,198.0,5,99.0,False,0,car,0 days 00:01:04.109000,0 days 01:52:34.010000,3646.744999999999
2025-05-04 20:59:01.210,11116.0,211.0,5,99.0,False,0,car,0 days 00:01:04.468000,0 days 01:52:34.369000,3667.7863888888883
2025-05-04 20:59:01.530,11436.0,220.0,5,99.0,False,0,car,0 days 00:01:04.788000,0 days 01:52:34.689000,3687.3419444444435
2025-05-04 20:59:01.770,10461.0,229.0,5,99.0,False,0,car,0 days 00:01:05.028000,0 days 01:52:34.929000,3702.608611111111
2025-05-04 20:59:01.970,10667.0,231.0,6,99.0,False,0,car,0 days 00:01:05.228000,0 days 01:52:35.129000,3715.4419444444434
2025-05-04 20:59:02.410,11012.0,243.0,6,99.0,False,0,car,0 days 00:01:05.668000,0 days 01:52:35.569000,3745.141944444444
2025-05-04 20:59:02.730,11383.0,250.0,6,99.0,False,0,car,0 days 00:01:05.988000,0 days 01:52:35.889000,3767.364166666666
2025-05-04 20:59:03.010,11649.0,256.0,6,99.0,False,0,car,0 days 00:01:06.268000,0 days 01:52:36.169000,3787.275277777777
2025-05-04 20:59:03.370,10612.0,263.0,6,99.0,False,0,car,0 days 00:01:06.628000,0 days 01:52:36.529000,3813.575277777777
2025-05-04 20:59:03.650,10713.0,268.0,7,99.0,False,0,car,0 days 00:01:06.908000,0 days 01:52:36.809000,3834.4197222222215
2025-05-04 20:59:03.810,10799.0,270.0,7,99.0,False,0,car,0 days 00:01:07.068000,0 days 01:52:36.969000,3846.419722222221
2025-05-04 20:59:04.050,10963.0,274.0,7,99.0,False,0,car,0 days 00:01:07.308000,0 days 01:52:37.209000,3864.6863888888884
2025-05-04 20:59:04.210,11024.0,275.0,7,99.0,False,0,car,0 days 00:01:07.468000,0 days 01:52:37.369000,3876.9086111111105
2025-05-04 20:59:04.411,11082.0,278.0,7,99.0,False,0,car,0 days 00:01:07.669000,0 days 01:52:37.570000,3892.4302777777766
2025-05-04 20:59:04.691,11206.0,282.0,7,99.0,False,0,car,0 days 00:01:07.949000,0 days 01:52:37.850000,3914.36361111111
2025-05-04 20:59:05.091,11421.0,286.0,7,99.0,False,0,car,0 days 00:01:08.349000,0 days 01:52:38.250000,3946.1413888888883
2025-05-04 20:59:05.251,11512.0,288.0,7,99.0,False,0,car,0 days 00:01:08.509000,0 days 01:52:38.410000,3958.941388888888
2025-05-04 20:59:05.451,11546.0,290.0,7,99.0,False,0,car,0 days 00:01:08.709000,0 days 01:52:38.610000,3975.0524999999993
2025-05-04 20:59:05.611,11546.0,290.0,7,99.0,False,0,car,0 days 00:01:08.869000,0 days 01:52:38.770000,3987.941388888888
2025-05-04 20:59:05.851,11606.0,293.0,7,99.0,False,0,car,0 days 00:01:09.109000,0 days 01:52:39.010000,4007.474722222221
2025-05-04 20:59:06.051,11701.0,295.0,7,99.0,False,0,car,0 days 00:01:09.309000,0 days 01:52:39.210000,4023.86361111111
2025-05-04 20:59:06.251,10861.0,295.0,7,99.0,False,0,car,0 days 00:01:09.509000,0 days 01:52:39.410000,4040.252499999999
2025-05-04 20:59:06.491,10446.0,297.0,8,99.0,False,0,car,0 days 00:01:09.749000,0 days 01:52:39.650000,4060.052499999999
2025-05-04 20:59:06.651,10518.0,299.0,8,99.0,False,0,car,0 days 00:01:09.909000,0 days 01:52:39.810000,4073.3413888888886
2025-05-04 20:59:06.971,10583.0,301.0,8,99.0,False,0,car,0 days 00:01:10.229000,0 days 01:52:40.130000,4100.096944444444
2025-05-04 20:59:07.331,10659.0,303.0,8,99.0,False,0,car,0 days 00:01:10.589000,0 days 01:52:40.490000,4130.396944444444
2025-05-04 20:59:07.531,10747.0,303.0,8,99.0,False,0,car,0 days 00:01:10.789000,0 days 01:52:40.690000,4147.230277777778
2025-05-04 20:59:07.730,10763.0,305.0,8,99.0,False,0,car,0 days 00:01:10.988000,0 days 01:52:40.889000,4164.09
2025-05-04 20:59:08.010,10816.0,307.0,8,99.0,False,0,car,0 days 00:01:11.268000,0 days 01:52:41.169000,4187.967777777778
2025-05-04 20:59:08.290,10848.0,308.0,8,99.0,False,0,car,0 days 00:01:11.548000,0 days 01:52:41.449000,4211.923333333333
2025-05-04 20:59:08.490,10883.0,309.0,8,99.0,False,0,car,0 days 00:01:11.748000,0 days 01:52:41.649000,4229.09
2025-05-04 20:59:08.810,10927.0,310.0,8,99.0,False,0,car,0 days 00:01:12.068000,0 days 01:52:41.969000,4256.645555555555
2025-05-04 20:59:09.250,10939.0,312.0,8,99.0,False,0,car,0 days 00:01:12.508000,0 days 01:52:42.409000,4294.778888888888
2025-05-04 20:59:09.410,11036.0,313.0,8,99.0,False,0,car,0 days 00:01:12.668000,0 days 01:52:42.569000,4308.6900000000005
2025-05-04 20:59:09.730,11017.0,314.0,8,99.0,False,0,car,0 days 00:01:12.988000,0 days 01:52:42.889000,4336.601111111111
2025-05-04 20:59:09.930,11017.0,314.0,8,99.0,False,0,car,0 days 00:01:13.188000,0 days 01:52:43.089000,4354.045555555555
2025-05-04 20:59:10.210,11060.0,316.0,8,99.0,False,0,car,0 days 00:01:13.468000,0 days 01:52:43.369000,4378.623333333333
2025-05-04 20:59:10.370,11187.0,315.0,8,99.0,False,0,car,0 days 00:01:13.628000,0 days 01:52:43.529000,4392.623333333333
2025-05-04 20:59:10.650,11133.0,317.0,8,99.0,False,0,car,0 days 00:01:13.908000,0 days 01:52:43.809000,4417.278888888889
2025-05-04 20:59:11.051,11180.0,318.0,8,99.0,False,0,car,0 days 00:01:14.309000,0 days 01:52:44.210000,4452.700555555555
2025-05-04 20:59:11.211,11178.0,318.0,8,99.0,False,0,car,0 days 00:01:14.469000,0 days 01:52:44.370000,4466.833888888888
2025-05-04 20:59:11.371,11178.0,318.0,8,99.0,False,0,car,0 days 00:01:14.629000,0 days 01:52:44.530000,4480.9672222222225
2025-05-04 20:59:11.651,11194.0,318.0,8,99.0,False,0,car,0 days 00:01:14.909000,0 days 01:52:44.810000,4505.700555555556
2025-05-04 20:59:11.811,11194.0,318.0,8,99.0,False,0,car,0 days 00:01:15.069000,0 days 01:52:44.970000,4519.833888888889
2025-05-04 20:59:12.051,11193.0,319.0,8,99.0,False,0,car,0 days 00:01:15.309000,0 days 01:52:45.210000,4541.100555555556
2025-05-04 20:59:12.251,11196.0,318.0,8,99.0,False,0,car,0 days 00:01:15.509000,0 days 01:52:45.410000,4558.767222222223
2025-05-04 20:59:12.611,11210.0,319.0,8,99.0,False,0,car,0 days 00:01:15.869000,0 days 01:52:45.770000,4590.667222222222
2025-05-04 20:59:12.771,11230.0,319.0,8,99.0,False,0,car,0 days 00:01:16.029000,0 days 01:52:45.930000,4604.845
2025-05-04 20:59:13.051,11165.0,319.0,8,99.0,False,0,car,0 days 00:01:16.309000,0 days 01:52:46.210000,4629.656111111111
2025-05-04 20:59:13.291,11147.0,318.0,8,99.0,False,0,car,0 days 00:01:16.549000,0 days 01:52:46.450000,4650.856111111112
2025-05-04 20:59:13.451,11116.0,316.0,8,99.0,False,0,car,0 days 00:01:16.709000,0 days 01:52:46.610000,4664.900555555556
2025-05-04 20:59:13.731,10666.0,314.0,8,64.0,False,0,car,0 days 00:01:16.989000,0 days 01:52:46.890000,4689.322777777778
2025-05-04 20:59:13.891,10687.0,308.0,8,0.0,False,0,car,0 days 00:01:17.149000,0 days 01:52:47.050000,4703.011666666667
2025-05-04 20:59:14.131,10215.0,299.0,8,0.0,True,0,car,0 days 00:01:17.389000,0 days 01:52:47.290000,4722.945
2025-05-04 20:59:14.530,8563.0,249.0,8,0.0,True,0,car,0 days 00:01:17.788000,0 days 01:52:47.689000,4750.5425
2025-05-04 20:59:14.970,9277.0,188.0,8,0.0,True,0,car,0 days 00:01:18.228000,0 days 01:52:48.129000,4773.520277777778
2025-05-04 20:59:15.210,9840.0,169.0,8,0.0,True,0,car,0 days 00:01:18.468000,0 days 01:52:48.369000,4784.786944444445
2025-05-04 20:59:15.450,9724.0,143.0,7,0.0,True,0,car,0 days 00:01:18.708000,0 days 01:52:48.609000,4794.320277777778
2025-05-04 20:59:15.730,10161.0,128.0,4,0.0,True,0,car,0 days 00:01:18.988000,0 days 01:52:48.889000,4804.275833333333
2025-05-04 20:59:16.010,9501.0,112.0,2,0.0,True,0,car,0 days 00:01:19.268000,0 days 01:52:49.169000,4812.986944444444
2025-05-04 20:59:16.370,8487.0,95.0,2,0.0,True,0,car,0 days 00:01:19.628000,0 days 01:52:49.529000,4822.486944444444
2025-05-04 20:59:16.850,7033.0,82.0,2,0.0,True,0,car,0 days 00:01:20.108000,0 days 01:52:50.009000,4833.420277777777
2025-05-04 20:59:17.250,6564.0,74.0,2,0.0,False,0,car,0 days 00:01:20.508000,0 days 01:52:50.409000,4841.642499999999
2025-05-04 20:59:17.611,6422.0,72.0,2,0.0,False,0,car,0 days 00:01:20.869000,0 days 01:52:50.770000,4848.862499999999
2025-05-04 20:59:17.931,6394.0,69.0,2,10.0,False,0,car,0 days 00:01:21.189000,0 days 01:52:51.090000,4854.9958333333325
2025-05-04 20:59:18.171,6523.0,71.0,2,25.0,False,0,car,0 days 00:01:21.429000,0 days 01:52:51.330000,4859.729166666666
2025-05-04 20:59:18.491,7128.0,74.0,2,42.0,False,0,car,0 days 00:01:21.749000,0 days 01:52:51.650000,4866.306944444444
2025-05-04 20:59:18.651,7749.0,82.0,2,50.0,False,0,car,0 days 00:01:21.909000,0 days 01:52:51.810000,4869.951388888889
2025-05-04 20:59:18.971,8545.0,91.0,2,57.0,False,0,car,0 days 00:01:22.229000,0 days 01:52:52.130000,4878.040277777777
2025-05-04 20:59:19.291,9464.0,102.0,2,68.0,False,0,car,0 days 00:01:22.549000,0 days 01:52:52.450000,4887.106944444444
2025-05-04 20:59:20.051,10587.0,142.0,3,99.0,False,0,car,0 days 00:01:23.309000,0 days 01:52:53.210000,4917.084722222221
2025-05-04 20:59:20.331,11547.0,153.0,3,99.0,False,0,car,0 days 00:01:23.589000,0 days 01:52:53.490000,4928.984722222221
2025-05-04 20:59:20.571,10561.0,167.0,3,99.0,False,0,car,0 days 00:01:23.829000,0 days 01:52:53.730000,4940.118055555554
2025-05-04 20:59:20.771,10894.0,175.0,4,99.0,False,0,car,0 days 00:01:24.029000,0 days 01:52:53.930000,4949.8402777777765
2025-05-04 20:59:21.130,11705.0,187.0,4,99.0,False,0,car,0 days 00:01:24.388000,0 days 01:52:54.289000,4968.488333333333
2025-05-04 20:59:21.330,11098.0,193.0,4,99.0,False,0,car,0 days 00:01:24.588000,0 days 01:52:54.489000,4979.2105555555545
2025-05-04 20:59:21.770,11062.0,209.0,5,99.0,False,0,car,0 days 00:01:25.028000,0 days 01:52:54.929000,5004.754999999999
2025-05-04 20:59:21.930,11062.0,211.0,5,99.0,False,0,car,0 days 00:01:25.188000,0 days 01:52:55.089000,5014.132777777777
2025-05-04 20:59:22.130,11627.0,218.0,5,99.0,False,0,car,0 days 00:01:25.388000,0 days 01:52:55.289000,5026.243888888888
2025-05-04 20:59:22.290,11207.0,223.0,5,99.0,False,0,car,0 days 00:01:25.548000,0 days 01:52:55.449000,5036.154999999999
2025-05-04 20:59:22.490,10382.0,225.0,6,99.0,False,0,car,0 days 00:01:25.748000,0 days 01:52:55.649000,5048.654999999999
2025-05-04 20:59:22.730,10697.0,232.0,6,99.0,False,0,car,0 days 00:01:25.988000,0 days 01:52:55.889000,5064.121666666665
2025-05-04 20:59:22.890,10809.0,238.0,6,99.0,False,0,car,0 days 00:01:26.148000,0 days 01:52:56.049000,5074.699444444443
2025-05-04 20:59:23.250,11264.0,247.0,6,99.0,False,0,car,0 days 00:01:26.508000,0 days 01:52:56.409000,5099.399444444442
2025-05-04 20:59:23.530,11457.0,251.0,6,99.0,False,0,car,0 days 00:01:26.788000,0 days 01:52:56.689000,5118.921666666664
2025-05-04 20:59:23.690,11607.0,254.0,6,99.0,False,0,car,0 days 00:01:26.948000,0 days 01:52:56.849000,5130.210555555553
2025-05-04 20:59:24.010,10407.0,258.0,6,99.0,False,0,car,0 days 00:01:27.268000,0 days 01:52:57.169000,5153.143888888887
2025-05-04 20:59:24.371,10583.0,263.0,7,99.0,False,0,car,0 days 00:01:27.629000,0 days 01:52:57.530000,5179.516944444443
2025-05-04 20:59:24.531,10682.0,265.0,7,99.0,False,0,car,0 days 00:01:27.789000,0 days 01:52:57.690000,5191.29472222222
2025-05-04 20:59:24.811,10793.0,268.0,7,99.0,False,0,car,0 days 00:01:28.069000,0 days 01:52:57.970000,5212.139166666665
2025-05-04 20:59:25.011,10754.0,271.0,7,99.0,False,0,car,0 days 00:01:28.269000,0 days 01:52:58.170000,5227.194722222221
2025-05-04 20:59:25.171,10874.0,273.0,7,99.0,False,0,car,0 days 00:01:28.429000,0 days 01:52:58.330000,5239.328055555554
2025-05-04 20:59:25.411,11022.0,275.0,7,99.0,False,0,car,0 days 00:01:28.669000,0 days 01:52:58.570000,5257.661388888887
2025-05-04 20:59:25.651,11162.0,278.0,7,99.0,False,0,car,0 days 00:01:28.909000,0 days 01:52:58.810000,5276.194722222221
2025-05-04 20:59:26.011,11215.0,281.0,7,99.0,False,0,car,0 days 00:01:29.269000,0 days 01:52:59.170000,5304.294722222221
2025-05-04 20:59:26.251,11346.0,285.0,7,99.0,False,0,car,0 days 00:01:29.509000,0 days 01:52:59.410000,5323.294722222221
2025-05-04 20:59:26.411,11373.0,285.0,7,99.0,False,0,car,0 days 00:01:29.669000,0 days 01:52:59.570000,5335.961388888887
