Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance
2024-05-05 21:30:31.946,7051.0,101.0,3,0.0,False,0,car,0 days 00:00:51.587000,0 days 02:22:51.178000,3208.103611111111
2024-05-05 21:30:32.106,7057.0,99.0,3,0.0,False,0,car,0 days 00:00:51.747000,0 days 02:22:51.338000,3212.5036111111112
2024-05-05 21:30:32.347,6795.0,97.0,3,0.0,False,0,car,0 days 00:00:51.988000,0 days 02:22:51.579000,3218.9972222222223
2024-05-05 21:30:32.547,7171.0,96.0,3,12.0,False,0,car,0 days 00:00:52.188000,0 days 02:22:51.779000,3224.3305555555557
2024-05-05 21:30:32.747,7247.0,96.0,3,35.0,False,0,car,0 days 00:00:52.388000,0 days 02:22:51.979000,3229.663888888889
2024-05-05 21:30:32.947,7464.0,99.0,3,40.0,False,0,car,0 days 00:00:52.588000,0 days 02:22:52.179000,3235.163888888889
2024-05-05 21:30:33.227,7945.0,105.0,3,48.0,False,0,car,0 days 00:00:52.868000,0 days 02:22:52.459000,3243.3305555555553
2024-05-05 21:30:33.507,8324.0,111.0,3,54.0,False,0,car,0 days 00:00:53.148000,0 days 02:22:52.739000,3251.9638888888885
2024-05-05 21:30:33.907,9016.0,122.0,3,67.0,False,0,car,0 days 00:00:53.548000,0 days 02:22:53.139000,3265.519444444444
2024-05-05 21:30:34.227,9984.0,132.0,3,80.0,False,0,car,0 days 00:00:53.868000,0 days 02:22:53.459000,3277.2527777777773
2024-05-05 21:30:34.507,10658.0,136.0,3,84.0,False,0,car,0 days 00:00:54.148000,0 days 02:22:53.739000,3287.8305555555553
2024-05-05 21:30:34.747,11226.0,150.0,3,76.0,False,0,car,0 days 00:00:54.388000,0 days 02:22:53.979000,3297.8305555555553
2024-05-05 21:30:34.987,11639.0,159.0,3,59.0,False,0,car,0 days 00:00:54.628000,0 days 02:22:54.219000,3308.430555555555
2024-05-05 21:30:35.227,11619.0,159.0,3,48.0,False,0,car,0 days 00:00:54.868000,0 days 02:22:54.459000,3319.030555555555
2024-05-05 21:30:35.427,11242.0,162.0,3,13.0,False,0,car,0 days 00:00:55.068000,0 days 02:22:54.659000,3328.030555555555
2024-05-05 21:30:35.667,11039.0,160.0,3,0.0,True,0,car,0 days 00:00:55.308000,0 days 02:22:54.899000,3338.697222222222
2024-05-05 21:30:36.027,10136.0,147.0,3,0.0,True,0,car,0 days 00:00:55.668000,0 days 02:22:55.259000,3353.397222222222
2024-05-05 21:30:36.227,10668.0,136.0,3,0.0,True,0,car,0 days 00:00:55.868000,0 days 02:22:55.459000,3360.9527777777776
2024-05-05 21:30:36.427,10375.0,125.0,2,0.0,True,0,car,0 days 00:00:56.068000,0 days 02:22:55.659000,3367.897222222222
2024-05-05 21:30:36.667,9425.0,114.0,2,0.0,True,0,car,0 days 00:00:56.308000,0 days 02:22:55.899000,3375.497222222222
2024-05-05 21:30:36.947,8602.0,104.0,2,0.0,True,0,car,0 days 00:00:56.588000,0 days 02:22:56.179000,3383.5861111111108
2024-05-05 21:30:37.227,8189.0,97.0,2,0.0,True,0,car,0 days 00:00:56.868000,0 days 02:22:56.459000,3391.130555555555
2024-05-05 21:30:37.427,7759.0,92.0,2,0.0,True,0,car,0 days 00:00:57.068000,0 days 02:22:56.659000,3396.241666666666
2024-05-05 21:30:37.627,7551.0,91.0,2,0.0,False,0,car,0 days 00:00:57.268000,0 days 02:22:56.859000,3401.2972222222215
2024-05-05 21:30:37.947,7733.0,83.0,2,10.0,False,0,car,0 days 00:00:57.588000,0 days 02:22:57.179000,3408.6749999999993
2024-05-05 21:30:38.746,8054.0,92.0,2,10.0,False,0,car,0 days 00:00:58.387000,0 days 02:22:57.978000,3429.093888888888
2024-05-05 21:30:39.107,8480.0,90.0,2,10.0,False,0,car,0 days 00:00:58.748000,0 days 02:22:58.339000,3438.1188888888883
2024-05-05 21:30:39.467,8757.0,93.0,2,36.0,False,0,car,0 days 00:00:59.108000,0 days 02:22:58.699000,3447.4188888888884
2024-05-05 21:30:39.667,9475.0,98.0,2,46.0,False,0,car,0 days 00:00:59.308000,0 days 02:22:58.899000,3452.863333333333
2024-05-05 21:30:39.867,9902.0,104.0,2,53.0,False,0,car,0 days 00:00:59.508000,0 days 02:22:59.099000,3458.6411111111106
2024-05-05 21:30:40.147,10282.0,114.0,2,59.0,False,0,car,0 days 00:00:59.788000,0 days 02:22:59.379000,3467.507777777777
2024-05-05 21:30:40.467,9276.0,113.0,2,0.0,True,0,car,0 days 00:01:00.108000,0 days 02:22:59.699000,3477.552222222221
2024-05-05 21:30:40.627,8973.0,106.0,2,0.0,True,0,car,0 days 00:01:00.268000,0 days 02:22:59.859000,3482.2633333333324
2024-05-05 21:30:40.827,8276.0,99.0,2,0.0,True,0,car,0 days 00:01:00.468000,0 days 02:23:00.059000,3487.7633333333324
2024-05-05 21:30:41.107,7667.0,90.0,2,0.0,True,0,car,0 days 00:01:00.748000,0 days 02:23:00.339000,3494.7633333333324
2024-05-05 21:30:41.307,7426.0,87.0,2,0.0,True,0,car,0 days 00:01:00.948000,0 days 02:23:00.539000,3499.596666666666
2024-05-05 21:30:41.507,7008.0,82.0,2,0.0,True,0,car,0 days 00:01:01.148000,0 days 02:23:00.739000,3504.1522222222216
2024-05-05 21:30:41.827,6575.0,76.0,2,0.0,False,0,car,0 days 00:01:01.468000,0 days 02:23:01.059000,3510.907777777777
2024-05-05 21:30:41.987,6656.0,75.0,2,0.0,False,0,car,0 days 00:01:01.628000,0 days 02:23:01.219000,3514.2411111111105
2024-05-05 21:30:42.227,6414.0,74.0,2,2.0,False,0,car,0 days 00:01:01.868000,0 days 02:23:01.459000,3519.174444444444
2024-05-05 21:30:42.427,7189.0,75.0,2,25.0,False,0,car,0 days 00:01:02.068000,0 days 02:23:01.659000,3523.3411111111104
2024-05-05 21:30:42.587,7189.0,78.0,2,28.0,False,0,car,0 days 00:01:02.228000,0 days 02:23:01.819000,3526.807777777777
2024-05-05 21:30:42.827,7710.0,81.0,2,31.0,False,0,car,0 days 00:01:02.468000,0 days 02:23:02.059000,3532.207777777777
2024-05-05 21:30:43.107,8385.0,85.0,2,43.0,False,0,car,0 days 00:01:02.748000,0 days 02:23:02.339000,3538.818888888888
2024-05-05 21:30:43.347,9108.0,93.0,2,52.0,False,0,car,0 days 00:01:02.988000,0 days 02:23:02.579000,3545.0188888888883
2024-05-05 21:30:43.667,10587.0,105.0,2,65.0,False,0,car,0 days 00:01:03.308000,0 days 02:23:02.899000,3554.352222222222
2024-05-05 21:30:43.867,11154.0,110.0,2,76.0,False,0,car,0 days 00:01:03.508000,0 days 02:23:03.099000,3560.463333333333
2024-05-05 21:30:44.067,10324.0,120.0,2,89.0,False,0,car,0 days 00:01:03.708000,0 days 02:23:03.299000,3567.1299999999997
2024-05-05 21:30:44.467,11200.0,148.0,3,98.0,False,0,car,0 days 00:01:04.108000,0 days 02:23:03.699000,3583.5744444444445
2024-05-05 21:30:44.747,10517.0,164.0,4,98.0,False,0,car,0 days 00:01:04.388000,0 days 02:23:03.979000,3596.33
2024-05-05 21:30:45.066,11206.0,178.0,4,98.0,False,0,car,0 days 00:01:04.707000,0 days 02:23:04.298000,3612.102777777777
2024-05-05 21:30:45.427,10292.0,194.0,5,98.0,False,0,car,0 days 00:01:05.068000,0 days 02:23:04.659000,3631.5566666666664
2024-05-05 21:30:45.667,10889.0,202.0,5,98.0,False,0,car,0 days 00:01:05.308000,0 days 02:23:04.899000,3645.0233333333335
2024-05-05 21:30:45.907,11216.0,212.0,5,98.0,False,0,car,0 days 00:01:05.548000,0 days 02:23:05.139000,3659.1566666666668
2024-05-05 21:30:46.147,11383.0,215.0,5,98.0,False,0,car,0 days 00:01:05.788000,0 days 02:23:05.379000,3673.49
2024-05-05 21:30:46.347,10453.0,221.0,5,98.0,False,0,car,0 days 00:01:05.988000,0 days 02:23:05.579000,3685.7677777777776
2024-05-05 21:30:46.667,10777.0,233.0,6,98.0,False,0,car,0 days 00:01:06.308000,0 days 02:23:05.899000,3706.4788888888893
2024-05-05 21:30:46.827,11010.0,238.0,6,98.0,False,0,car,0 days 00:01:06.468000,0 days 02:23:06.059000,3717.056666666667
2024-05-05 21:30:47.027,11242.0,242.0,6,98.0,False,0,car,0 days 00:01:06.668000,0 days 02:23:06.259000,3730.5011111111116
2024-05-05 21:30:47.227,11392.0,247.0,6,98.0,False,0,car,0 days 00:01:06.868000,0 days 02:23:06.459000,3744.223333333333
2024-05-05 21:30:47.587,11680.0,255.0,6,98.0,False,0,car,0 days 00:01:07.228000,0 days 02:23:06.819000,3769.723333333333
2024-05-05 21:30:47.747,10700.0,257.0,6,98.0,False,0,car,0 days 00:01:07.388000,0 days 02:23:06.979000,3781.145555555556
2024-05-05 21:30:48.067,10608.0,263.0,7,98.0,False,0,car,0 days 00:01:07.708000,0 days 02:23:07.299000,3804.523333333333
2024-05-05 21:30:48.387,10800.0,269.0,7,98.0,False,0,car,0 days 00:01:08.028000,0 days 02:23:07.619000,3828.4344444444446
2024-05-05 21:30:48.747,11000.0,274.0,7,98.0,False,0,car,0 days 00:01:08.388000,0 days 02:23:07.979000,3855.8344444444447
2024-05-05 21:30:49.067,11238.0,278.0,7,98.0,False,0,car,0 days 00:01:08.708000,0 days 02:23:08.299000,3880.5455555555554
2024-05-05 21:30:49.227,11271.0,281.0,7,98.0,False,0,car,0 days 00:01:08.868000,0 days 02:23:08.459000,3893.034444444444
2024-05-05 21:30:49.427,11311.0,283.0,7,98.0,False,0,car,0 days 00:01:09.068000,0 days 02:23:08.659000,3908.7566666666667
2024-05-05 21:30:49.587,11433.0,285.0,7,98.0,False,0,car,0 days 00:01:09.228000,0 days 02:23:08.819000,3921.423333333333
2024-05-05 21:30:49.867,11475.0,287.0,7,98.0,False,0,car,0 days 00:01:09.508000,0 days 02:23:09.099000,3943.7455555555557
2024-05-05 21:30:50.027,11598.0,289.0,7,98.0,False,0,car,0 days 00:01:09.668000,0 days 02:23:09.259000,3956.590000000001
2024-05-05 21:30:50.307,11641.0,292.0,7,98.0,False,0,car,0 days 00:01:09.948000,0 days 02:23:09.539000,3979.301111111111
2024-05-05 21:30:50.627,10419.0,294.0,8,98.0,False,0,car,0 days 00:01:10.268000,0 days 02:23:09.859000,4005.434444444445
2024-05-05 21:30:50.787,10474.0,296.0,8,98.0,False,0,car,0 days 00:01:10.428000,0 days 02:23:10.019000,4018.59
2024-05-05 21:30:51.147,10589.0,299.0,8,98.0,False,0,car,0 days 00:01:10.788000,0 days 02:23:10.379000,4048.4900000000002
2024-05-05 21:30:51.307,10610.0,300.0,8,99.0,False,0,car,0 days 00:01:10.948000,0 days 02:23:10.539000,4061.8233333333333
2024-05-05 21:30:51.626,10672.0,302.0,8,99.0,False,0,car,0 days 00:01:11.267000,0 days 02:23:10.858000,4088.583888888889
2024-05-05 21:30:51.866,10720.0,303.0,8,98.0,False,0,car,0 days 00:01:11.507000,0 days 02:23:11.098000,4108.78388888889
2024-05-05 21:30:52.027,10785.0,303.0,8,99.0,False,0,car,0 days 00:01:11.668000,0 days 02:23:11.259000,4122.334722222224
2024-05-05 21:30:52.347,10820.0,305.0,8,98.0,False,0,car,0 days 00:01:11.988000,0 days 02:23:11.579000,4149.445833333334
2024-05-05 21:30:52.587,10852.0,308.0,8,98.0,False,0,car,0 days 00:01:12.228000,0 days 02:23:11.819000,4169.979166666667
2024-05-05 21:30:52.787,10873.0,308.0,8,98.0,False,0,car,0 days 00:01:12.428000,0 days 02:23:12.019000,4187.090277777778
2024-05-05 21:30:52.987,10915.0,309.0,8,98.0,False,0,car,0 days 00:01:12.628000,0 days 02:23:12.219000,4204.256944444445
2024-05-05 21:30:53.387,10972.0,311.0,8,99.0,False,0,car,0 days 00:01:13.028000,0 days 02:23:12.619000,4238.812500000001
2024-05-05 21:30:53.627,10995.0,312.0,8,98.0,False,0,car,0 days 00:01:13.268000,0 days 02:23:12.859000,4259.6125
2024-05-05 21:30:53.827,11044.0,313.0,8,98.0,False,0,car,0 days 00:01:13.468000,0 days 02:23:13.059000,4277.001388888889
2024-05-05 21:30:54.107,11055.0,314.0,8,98.0,False,0,car,0 days 00:01:13.748000,0 days 02:23:13.339000,4301.423611111111
2024-05-05 21:30:54.427,11124.0,315.0,8,99.0,False,0,car,0 days 00:01:14.068000,0 days 02:23:13.659000,4329.42361111111
2024-05-05 21:30:54.627,11112.0,316.0,8,99.0,False,0,car,0 days 00:01:14.268000,0 days 02:23:13.859000,4346.979166666666
2024-05-05 21:30:54.947,11143.0,316.0,8,99.0,False,0,car,0 days 00:01:14.588000,0 days 02:23:14.179000,4375.068055555555
2024-05-05 21:30:55.227,11192.0,317.0,8,99.0,False,0,car,0 days 00:01:14.868000,0 days 02:23:14.459000,4399.723611111111
2024-05-05 21:30:55.427,11192.0,318.0,8,99.0,False,0,car,0 days 00:01:15.068000,0 days 02:23:14.659000,4417.390277777778
2024-05-05 21:30:55.707,11219.0,319.0,8,98.0,False,0,car,0 days 00:01:15.348000,0 days 02:23:14.939000,4442.201388888889
2024-05-05 21:30:55.947,11212.0,319.0,8,98.0,False,0,car,0 days 00:01:15.588000,0 days 02:23:15.179000,4463.468055555555
2024-05-05 21:30:56.187,11238.0,319.0,8,99.0,False,0,car,0 days 00:01:15.828000,0 days 02:23:15.419000,4484.734722222222
2024-05-05 21:30:56.587,11277.0,319.0,8,99.0,False,0,car,0 days 00:01:16.228000,0 days 02:23:15.819000,4520.179166666666
2024-05-05 21:30:56.987,11254.0,320.0,8,99.0,False,0,car,0 days 00:01:16.628000,0 days 02:23:16.219000,4555.7347222222215
2024-05-05 21:30:57.267,11253.0,320.0,8,99.0,False,0,car,0 days 00:01:16.908000,0 days 02:23:16.499000,4580.62361111111
2024-05-05 21:30:57.427,11258.0,320.0,8,99.0,False,0,car,0 days 00:01:17.068000,0 days 02:23:16.659000,4594.845833333332
2024-05-05 21:30:57.667,11263.0,320.0,8,98.0,False,0,car,0 days 00:01:17.308000,0 days 02:23:16.899000,4616.179166666666
2024-05-05 21:30:57.827,11179.0,319.0,8,99.0,False,0,car,0 days 00:01:17.468000,0 days 02:23:17.059000,4630.356944444444
2024-05-05 21:30:58.307,11310.0,314.0,8,0.0,False,0,car,0 days 00:01:17.948000,0 days 02:23:17.539000,4672.22361111111
2024-05-05 21:30:58.667,10472.0,305.0,8,0.0,False,0,car,0 days 00:01:18.308000,0 days 02:23:17.899000,4702.723611111111
2024-05-05 21:30:59.147,8672.0,241.0,8,0.0,True,0,car,0 days 00:01:18.788000,0 days 02:23:18.379000,4734.856944444443
2024-05-05 21:30:59.547,8629.0,191.0,8,0.0,True,0,car,0 days 00:01:19.188000,0 days 02:23:18.779000,4756.0791666666655
2024-05-05 21:30:59.867,10210.0,162.0,8,0.0,True,0,car,0 days 00:01:19.508000,0 days 02:23:19.099000,4770.479166666665
2024-05-05 21:31:00.187,9845.0,132.0,6,0.0,True,0,car,0 days 00:01:19.828000,0 days 02:23:19.419000,4782.212499999999
2024-05-05 21:31:00.547,9505.0,114.0,3,0.0,True,0,car,0 days 00:01:20.188000,0 days 02:23:19.779000,4793.612499999998
2024-05-05 21:31:00.987,8074.0,93.0,2,0.0,True,0,car,0 days 00:01:20.628000,0 days 02:23:20.219000,4804.979166666665
2024-05-05 21:31:01.147,7469.0,90.0,2,0.0,True,0,car,0 days 00:01:20.788000,0 days 02:23:20.379000,4808.979166666665
2024-05-05 21:31:01.587,6728.0,77.0,2,0.0,True,0,car,0 days 00:01:21.228000,0 days 02:23:20.819000,4818.390277777777
2024-05-05 21:31:01.827,6258.0,70.0,2,0.0,False,0,car,0 days 00:01:21.468000,0 days 02:23:21.059000,4823.056944444444
2024-05-05 21:31:02.227,5781.0,68.0,2,1.0,False,0,car,0 days 00:01:21.868000,0 days 02:23:21.459000,4830.612499999999
2024-05-05 21:31:02.507,6334.0,66.0,2,15.0,False,0,car,0 days 00:01:22.148000,0 days 02:23:21.739000,4835.7458333333325
2024-05-05 21:31:02.747,6547.0,68.0,2,25.0,False,0,car,0 days 00:01:22.388000,0 days 02:23:21.979000,4840.279166666666
2024-05-05 21:31:02.987,6774.0,73.0,2,30.0,False,0,car,0 days 00:01:22.628000,0 days 02:23:22.219000,4845.145833333333
2024-05-05 21:31:03.227,7127.0,76.0,2,36.0,False,0,car,0 days 00:01:22.868000,0 days 02:23:22.459000,4850.2125
2024-05-05 21:31:03.667,8269.0,86.0,2,50.0,False,0,car,0 days 00:01:23.308000,0 days 02:23:22.899000,4860.723611111111
2024-05-05 21:31:03.867,8841.0,93.0,2,56.0,False,0,car,0 days 00:01:23.508000,0 days 02:23:23.099000,4865.890277777777
2024-05-05 21:31:04.187,9965.0,107.0,2,69.0,False,0,car,0 days 00:01:23.828000,0 days 02:23:23.419000,4875.401388888888
2024-05-05 21:31:04.427,10853.0,116.0,2,75.0,False,0,car,0 days 00:01:24.068000,0 days 02:23:23.659000,4883.134722222221
2024-05-05 21:31:04.747,10637.0,131.0,3,83.0,False,0,car,0 days 00:01:24.388000,0 days 02:23:23.979000,4894.779166666666
2024-05-05 21:31:05.066,12275.0,147.0,3,98.0,False,0,car,0 days 00:01:24.707000,0 days 02:23:24.298000,4907.804999999999
2024-05-05 21:31:05.507,10377.0,168.0,4,98.0,False,0,car,0 days 00:01:25.148000,0 days 02:23:24.739000,4928.384999999999
2024-05-05 21:31:05.947,11683.0,185.0,4,98.0,False,0,car,0 days 00:01:25.588000,0 days 02:23:25.179000,4950.996111111111
2024-05-05 21:31:06.187,10432.0,196.0,5,99.0,False,0,car,0 days 00:01:25.828000,0 days 02:23:25.419000,4964.062777777778
2024-05-05 21:31:06.427,10726.0,200.0,5,98.0,False,0,car,0 days 00:01:26.068000,0 days 02:23:25.659000,4977.396111111111
2024-05-05 21:31:06.747,11308.0,213.0,5,99.0,False,0,car,0 days 00:01:26.388000,0 days 02:23:25.979000,4996.329444444445
2024-05-05 21:31:06.907,11587.0,217.0,5,99.0,False,0,car,0 days 00:01:26.548000,0 days 02:23:26.139000,5005.973888888889
2024-05-05 21:31:07.227,10301.0,225.0,6,98.0,False,0,car,0 days 00:01:26.868000,0 days 02:23:26.459000,5025.973888888889
2024-05-05 21:31:07.507,10592.0,233.0,6,98.0,False,0,car,0 days 00:01:27.148000,0 days 02:23:26.739000,5044.096111111111
2024-05-05 21:31:07.707,10592.0,237.0,6,98.0,False,0,car,0 days 00:01:27.348000,0 days 02:23:26.939000,5057.262777777778
2024-05-05 21:31:07.907,11080.0,242.0,6,99.0,False,0,car,0 days 00:01:27.548000,0 days 02:23:27.139000,5070.707222222222
2024-05-05 21:31:08.187,11304.0,249.0,6,99.0,False,0,car,0 days 00:01:27.828000,0 days 02:23:27.419000,5090.073888888889
2024-05-05 21:31:08.587,11675.0,255.0,6,98.0,False,0,car,0 days 00:01:28.228000,0 days 02:23:27.819000,5118.407222222222
2024-05-05 21:31:08.827,10374.0,258.0,7,98.0,False,0,car,0 days 00:01:28.468000,0 days 02:23:28.059000,5135.607222222223
2024-05-05 21:31:08.987,10512.0,260.0,7,98.0,False,0,car,0 days 00:01:28.628000,0 days 02:23:28.219000,5147.1627777777785
2024-05-05 21:31:09.387,10637.0,266.0,7,98.0,False,0,car,0 days 00:01:29.028000,0 days 02:23:28.619000,5176.718333333334
2024-05-05 21:31:09.707,10800.0,270.0,7,98.0,False,0,car,0 days 00:01:29.348000,0 days 02:23:28.939000,5200.718333333333
2024-05-05 21:31:09.907,10855.0,272.0,7,98.0,False,0,car,0 days 00:01:29.548000,0 days 02:23:29.139000,5215.829444444445
2024-05-05 21:31:10.147,10954.0,274.0,7,98.0,False,0,car,0 days 00:01:29.788000,0 days 02:23:29.379000,5234.096111111111
2024-05-05 21:31:10.427,11079.0,277.0,7,98.0,False,0,car,0 days 00:01:30.068000,0 days 02:23:29.659000,5255.640555555556
2024-05-05 21:31:10.867,11189.0,280.0,7,98.0,False,0,car,0 days 00:01:30.508000,0 days 02:23:30.099000,5289.862777777777
2024-05-05 21:31:11.107,11308.0,282.0,7,98.0,False,0,car,0 days 00:01:30.748000,0 days 02:23:30.339000,5308.6627777777785
2024-05-05 21:31:11.267,11352.0,283.0,7,98.0,False,0,car,0 days 00:01:30.908000,0 days 02:23:30.499000,5321.240555555556
